#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
518285	1956	3320	108276	109552	-	-	EGFR	HSP90AA1	ERBB|ERBB1|HER1|NISBD2|PIG61|mENA	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Citri A (2002)	PUBMED:12006493	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P00533	-	NP_001333829|NP_001333828|NP_958440|NP_005219|NP_001333827|NP_001333826|NP_958441|NP_001333870|NP_958439	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
518288	2064	3320	108376	109552	-	-	ERBB2	HSP90AA1	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Citri A (2002)	PUBMED:12006493	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04626	F5H1T4|J3QLU9|X5DNK3	NP_001005862|NP_001276867|NP_001369735|NP_001369727|NP_001369726|NP_001369725|NP_001369724|NP_001369723|NP_001369722|NP_001369721|NP_001369720|NP_001369730|NP_001369729|NP_001369728|NP_001369714|NP_004439|NP_001369715|NP_001276866|NP_001369717|NP_001369712|NP_001369713|NP_001276865|NP_001369711|NP_001369716|NP_001369731|NP_001369732|NP_001369733|NP_001369718|NP_001369719	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
520797	3320	10419	109552	115688	-	-	HSP90AA1	PRMT5	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HRMT1L5|IBP72|JBP1|SKB1|SKB1Hs	Affinity Capture-Western	physical	Maloney A (2007)	PUBMED:17409432	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	O14744	B4DV00	NP_001034708|NP_001269883|NP_001269882|NP_001269885|NP_001269884|NP_006100	-	-	-	-	-	-	Homo sapiens	Homo sapiens
520798	3320	5894	109552	111831	-	-	HSP90AA1	RAF1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CMD1NN|CRAF|NS5|Raf-1|c-Raf	Affinity Capture-Western	physical	Maloney A (2007)	PUBMED:17409432	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
530351	3320	5894	109552	111831	-	-	HSP90AA1	RAF1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CMD1NN|CRAF|NS5|Raf-1|c-Raf	Affinity Capture-Western	physical	Fiskus W (2007)	PUBMED:17699868	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	-	-	-	-	-	-	Homo sapiens	Homo sapiens
530352	3320	2099	109552	108403	-	RP1-130E4.1	HSP90AA1	ESR1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ER|ESR|ESRA|ESTRR|Era|NR3A1	Affinity Capture-Western	physical	Fiskus W (2007)	PUBMED:17699868	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	-	-	-	-	-	-	Homo sapiens	Homo sapiens
531398	10273	3320	115563	109552	LA16c-313D11.6	-	STUB1	HSP90AA1	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Connell P (2001)	PUBMED:11146632	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UNE7	-	NP_005852|NP_001280126	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
531458	3320	1080	109552	107506	-	tcag7.78	HSP90AA1	CFTR	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	ABC35|ABCC7|CF|CFTR/MRP|MRP7|TNR-CFTR|dJ760C5.1	Reconstituted Complex	physical	Fuller W (2000)	PUBMED:10982807	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P13569	A0A024R730	NP_000483	-	-	-	-	-	-	Homo sapiens	Homo sapiens
534605	3320	7157	109552	113010	-	-	HSP90AA1	TP53	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	BCC7|LFS1|P53|TRP53	Affinity Capture-Western	physical	Nagata Y (1999)	PUBMED:10557093	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P04637	H2EHT1|A0A087WT22|A0A087WXZ1|Q53GA5|A0A087X1Q1|K7PPA8	NP_001119586|NP_001119590|NP_001119584|NP_000537|NP_001263627|NP_001263626|NP_001263625|NP_001119588|NP_001263628|NP_001119587|NP_001263624|NP_001119585|NP_001263690|NP_001119589|NP_001263689	-	-	-	-	-	-	Homo sapiens	Homo sapiens
543751	2099	3320	108403	109552	RP1-130E4.1	-	ESR1	HSP90AA1	ER|ESR|ESRA|ESTRR|Era|NR3A1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Powell E (2010)	PUBMED:20353944	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
543752	2100	3320	108404	109552	-	-	ESR2	HSP90AA1	ER-BETA|ESR-BETA|ESRB|ESTRB|Erb|NR3A2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Powell E (2010)	PUBMED:20353944	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q92731	Q0PTK2|Q7LCB3|F1D8N3	NP_001201832|NP_001428|NP_001201831|NP_001278641|NP_001035365|NP_001278652|NP_001258805|NP_001258806	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
543760	3717	3320	109920	109552	-	-	JAK2	HSP90AA1	JTK10|THCYT3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Cheng MB (2010)	PUBMED:20353823	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O60674	-	NP_001309123|NP_001309133|NP_004963|NP_001309125|NP_001309124	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
543764	3326	3320	109558	109552	RP1-302G2.1	-	HSP90AB1	HSP90AA1	D6S182|HSP84|HSP90B|HSPC2|HSPCB	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Cheng MB (2010)	PUBMED:20353823	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
546909	10273	3320	115563	109552	LA16c-313D11.6	-	STUB1	HSP90AA1	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Ko HS (2009)	PUBMED:19196961	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UNE7	-	NP_005852|NP_001280126	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
547234	3280	3320	109514	109552	-	-	HES1	HSP90AA1	HES-1|HHL|HRY|bHLHb39	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Tremblay CS (2008)	PUBMED:18550849	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q14469	-	NP_005515	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
556523	5894	3320	111831	109552	-	-	RAF1	HSP90AA1	CMD1NN|CRAF|NS5|Raf-1|c-Raf	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Giommarelli C (2010)	PUBMED:20039095	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0000017	A-431 cell	cell line	DOID:1749	squamous cell carcinoma	-	Homo sapiens	Homo sapiens
556524	3320	3312	109552	109544	-	-	HSP90AA1	HSPA8	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HEL-33|HEL-S-72p|HSC54|HSC70|HSC71|HSP71|HSP73|HSPA10|LAP-1|LAP1|NIP71	Affinity Capture-Western	physical	Giommarelli C (2010)	PUBMED:20039095	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P11142	V9HW22|Q53HF2	NP_694881|NP_006588	BTO:0000017	A-431 cell	cell line	DOID:1749	squamous cell carcinoma	-	Homo sapiens	Homo sapiens
556525	3320	10728	109552	115952	-	-	HSP90AA1	PTGES3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	P23|TEBP|cPGES	Affinity Capture-Western	physical	Giommarelli C (2010)	PUBMED:20039095	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q15185	A0A024RB32|A0A087WYT3	NP_006592|NP_001269534|NP_001269531|NP_001269530|NP_001269533|NP_001269532	BTO:0000017	A-431 cell	cell line	DOID:1749	squamous cell carcinoma	-	Homo sapiens	Homo sapiens
557225	8065	3320	113743	109552	-	-	CUL5	HSP90AA1	VACM-1|VACM1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Ehrlich ES (2009)	PUBMED:19933325	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q93034	-	NP_003469	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557227	8065	3320	113743	109552	-	-	CUL5	HSP90AA1	VACM-1|VACM1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Ehrlich ES (2009)	PUBMED:19933325	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	Q93034	-	NP_003469	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
557335	2064	3320	108376	109552	-	-	ERBB2	HSP90AA1	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Jung Y (2007)	PUBMED:17239458	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04626	F5H1T4|J3QLU9|X5DNK3	NP_001005862|NP_001276867|NP_001369735|NP_001369727|NP_001369726|NP_001369725|NP_001369724|NP_001369723|NP_001369722|NP_001369721|NP_001369720|NP_001369730|NP_001369729|NP_001369728|NP_001369714|NP_004439|NP_001369715|NP_001276866|NP_001369717|NP_001369712|NP_001369713|NP_001276865|NP_001369711|NP_001369716|NP_001369731|NP_001369732|NP_001369733|NP_001369718|NP_001369719	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557357	55300	3320	120587	109552	-	-	PI4K2B	HSP90AA1	PI4KIIB|PIK42B	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Jung G (2011)	PUBMED:21330372	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TCG2	G5E9Z4	NP_060793	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557358	55361	3320	120639	109552	RP11-548K23.6	-	PI4K2A	HSP90AA1	PI4KII|PIK42A	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Jung G (2011)	PUBMED:21330372	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BTU6	-	NP_060895	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558127	3014	3320	109268	109552	-	-	H2AFX	HSP90AA1	H2A.X|H2A/X|H2AX	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Yang X (2010)	PUBMED:20000738	9606	9606	Low Throughput	-	-	exogenous expression of bait	-	BIOGRID	P16104	-	NP_002096	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	BTO:0000578	hepatoma cell line	cell line	DOID:684	hepatocellular carcinoma	-	Homo sapiens	Homo sapiens
558757	10273	3320	115563	109552	LA16c-313D11.6	-	STUB1	HSP90AA1	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UNE7	-	NP_005852|NP_001280126	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558760	3320	10273	109552	115563	-	LA16c-313D11.6	HSP90AA1	STUB1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558763	3320	351	109552	106848	-	-	HSP90AA1	APP	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	AAA|ABETA|ABPP|AD1|APPI|CTFgamma|CVAP|PN-II|PN2	Affinity Capture-Western	physical	Kumar P (2007)	PUBMED:17317785	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P05067	B4DGD0|E9PG40|B4DJT9	NP_958817|NP_958816|NP_001191230|NP_001191231|NP_001191232|NP_000475|NP_001372182|NP_001129488|NP_001129603|NP_001129601|NP_001129602	-	-	-	-	-	-	Homo sapiens	Homo sapiens
558986	3320	10273	109552	115563	-	LA16c-313D11.6	HSP90AA1	STUB1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	Reconstituted Complex	physical	Wang L (2011)	PUBMED:21454478	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9UNE7	-	NP_005852|NP_001280126	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559003	3320	207	109552	106710	-	-	HSP90AA1	AKT1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	AKT|CWS6|PKB|PKB-ALPHA|PRKBA|RAC|RAC-ALPHA	Affinity Capture-Western	physical	Su CH (2011)	PUBMED:21767636	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	P31749	B0LPE5|B3KVH4	NP_005154|NP_001014432|NP_001014431|NP_001369359|NP_001369362|NP_001369361|NP_001369360	-	-	-	-	-	-	Homo sapiens	Homo sapiens
559032	2261	3320	108552	109552	-	-	FGFR3	HSP90AA1	ACH|CD333|CEK2|HSFGFR3EX|JTK4	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Laederich MB (2011)	PUBMED:21487019	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P22607	Q0IJ44|X5D2G8	NP_000133|NP_075254|NP_001156685	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
561394	3320	3091	109552	109338	-	-	HSP90AA1	HIF1A	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HIF-1A|HIF-1alpha|HIF1|HIF1-ALPHA|MOP1|PASD8|bHLHe78	Affinity Capture-Western	physical	Fu B (2007)	PUBMED:17237281	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q16665	D0VY79	NP_001521|NP_001230013|NP_851397	-	-	-	-	-	-	Homo sapiens	Homo sapiens
561846	373509	3320	131884	109552	-	-	USP50	HSP90AA1	-	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Two-hybrid	physical	Aressy B (2010)	PUBMED:20930503	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q70EL3	-	NP_987090	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
562126	5920	3320	111855	109552	-	-	RARRES3	HSP90AA1	HRASLS4|HRSL4|PLA1/2-3|RIG1|TIG3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Matsumiya T (2009)	PUBMED:19234166	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UL19	-	NP_004576	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
562127	3320	5920	109552	111855	-	-	HSP90AA1	RARRES3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	HRASLS4|HRSL4|PLA1/2-3|RIG1|TIG3	Affinity Capture-Western	physical	Matsumiya T (2009)	PUBMED:19234166	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9UL19	-	NP_004576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
564117	10273	3320	115563	109552	LA16c-313D11.6	-	STUB1	HSP90AA1	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Stankiewicz M (2010)	PUBMED:20618441	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UNE7	-	NP_005852|NP_001280126	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
564125	8851	3320	114376	109552	-	-	CDK5R1	HSP90AA1	CDK5P35|CDK5R|NCK5A|p23|p25|p35|p35nck5a	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Stankiewicz M (2010)	PUBMED:20618441	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15078	Q8N619	NP_003876	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
564166	10273	3320	115563	109552	LA16c-313D11.6	-	STUB1	HSP90AA1	CHIP|HSPABP2|NY-CO-7|SCAR16|SDCCAG7|UBOX1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Reconstituted Complex	physical	Graf C (2010)	PUBMED:20146531	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UNE7	-	NP_005852|NP_001280126	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
565812	26168	3320	117594	109552	-	-	SENP3	HSP90AA1	SMT3IP1|SSP3|Ulp1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Yan S (2010)	PUBMED:20924358	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9H4L4	-	NP_056485	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
565814	3320	26168	109552	117594	-	-	HSP90AA1	SENP3	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	SMT3IP1|SSP3|Ulp1	Affinity Capture-Western	physical	Yan S (2010)	PUBMED:20924358	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	Q9H4L4	-	NP_056485	-	-	-	-	-	-	Homo sapiens	Homo sapiens
566423	2064	3320	108376	109552	-	-	ERBB2	HSP90AA1	CD340|HER-2|HER-2/neu|HER2|MLN 19|NEU|NGL|TKR1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Suzuki T (2011)	PUBMED:21503962	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04626	F5H1T4|J3QLU9|X5DNK3	NP_001005862|NP_001276867|NP_001369735|NP_001369727|NP_001369726|NP_001369725|NP_001369724|NP_001369723|NP_001369722|NP_001369721|NP_001369720|NP_001369730|NP_001369729|NP_001369728|NP_001369714|NP_004439|NP_001369715|NP_001276866|NP_001369717|NP_001369712|NP_001369713|NP_001276865|NP_001369711|NP_001369716|NP_001369731|NP_001369732|NP_001369733|NP_001369718|NP_001369719	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
566425	2099	3320	108403	109552	RP1-130E4.1	-	ESR1	HSP90AA1	ER|ESR|ESRA|ESTRR|Era|NR3A1	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-Western	physical	Suzuki T (2011)	PUBMED:21503962	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P03372	Q9UBT1|G4XH65|A8KAF4	NP_001116213|NP_000116|NP_001278159|NP_001278170|NP_001116212|NP_001116214	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
