#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
954177	9212	85440	114646	124527	-	RP4-740B20.2	AURKB	DOCK7	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EIEE23|ZIR2	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q96N67	-	NP_001354490|NP_001258928|NP_001258929|NP_001317543|NP_212132|NP_001258931|NP_001258930	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954178	9212	154796	114646	127557	-	-	AURKB	AMOT	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q4VCS5	-	NP_001373928|NP_001373927|NP_001106962|NP_573572	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954179	9212	23107	114646	116731	-	-	AURKB	MRPS27	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MRP-S27|S27mt	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q92552	A0A024RAJ1|G5EA06|Q6PKB3	NP_055899|NP_001273680|NP_001273677	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954180	9212	5537	114646	111529	-	RP11-366O20.1	AURKB	PPP6C	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	PP6|PP6C	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O00743	A0A024R861	NP_001116827|NP_002712|NP_001116841	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954181	9212	2033	114646	108347	-	RP1-85F18.1	AURKB	EP300	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	KAT3B|RSTS2|p300	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q09472	Q7Z6C1	NP_001349772|NP_001420	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954182	9212	84790	114646	124259	-	-	AURKB	TUBA1C	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	TUBA6|bcm948	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9BQE3	F5H5D3	NP_001290045|NP_001290044|NP_001290046|NP_116093|NP_001290043	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954183	9212	26057	114646	117519	-	-	AURKB	ANKRD17	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	GTAR|NY-BR-16	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O75179	-	NP_115593|NP_056389|NP_942592|NP_001273700	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954184	9212	3320	114646	109552	-	-	AURKB	HSP90AA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954185	9212	10014	114646	115331	-	-	AURKB	HDAC5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HD5|NY-CO-9	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9UQL6	-	NP_005465|NP_001369322|NP_001015053	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954186	9212	3326	114646	109558	-	RP1-302G2.1	AURKB	HSP90AB1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954187	9212	79884	114646	122969	-	-	AURKB	MAP9	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	ASAP	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q49MG5	Q05CN5	NP_001034669	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954188	9212	6599	114646	112483	-	-	AURKB	SMARCC1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	BAF155|CRACC1|Rsc8|SRG3|SWI3	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q92922	Q58EY4	NP_003065	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954189	9212	8776	114646	114306	-	-	AURKB	MTMR1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q13613	Q8NEC6|B7Z3D5|F8WA39	NP_001340919|NP_001293074|NP_001293073|NP_001340920|NP_001340921|NP_001340922|NP_001340923|NP_001340924|NP_001340925|NP_003819	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954190	9212	2495	114646	108773	-	OK/SW-cl.84	AURKB	FTH1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	FHC|FTH|FTHL6|HFE5|PIG15|PLIF	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P02794	A0A024R525	NP_002023	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954191	9212	6134	114646	112054	-	XX-FW83563B9.1	AURKB	RPL10	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	AUTSX5|DXS648|DXS648E|L10|NOV|QM	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P27635	-	NP_001243506|NP_001243509|NP_001290553|NP_006004|NP_001290555|NP_001290554	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954192	9212	81858	114646	123608	-	PSEC0216	AURKB	SHARPIN	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	SIPL1	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q9H0F6	Q6PJD5	NP_112236	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954193	9212	8500	114646	114072	-	-	AURKB	PPFIA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	LIP.1|LIP1|LIPRIN	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q13136	B3KVS8	NP_803172|NP_001364935|NP_003617	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954194	9212	5495	114646	111490	-	-	AURKB	PPM1B	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	PP2C-beta|PP2C-beta-X|PP2CB|PP2CBETA|PPC2BETAX	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	O75688	-	NP_001028729|NP_808908|NP_002697|NP_808907|NP_001028728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954195	9212	6232	114646	112146	-	RP11-422P24.3	AURKB	RPS27	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MPS-1|MPS1|S27	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P42677	-	NP_001021	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954196	9212	9685	114646	115038	-	-	AURKB	CLINT1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CLINT|ENTH|EPN4|EPNR	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q14677	-	NP_001182485|NP_001182484|NP_055481	-	-	-	-	-	-	Homo sapiens	Homo sapiens
954197	9212	6230	114646	112144	-	-	AURKB	RPS25	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	S25	Affinity Capture-MS	physical	Fogeron ML (2013)	PUBMED:23443559	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P62851	-	NP_001019	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1051410	7316	9212	113164	114646	-	-	UBC	AURKB	HMG20	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Huang G (2014)	PUBMED:25411243	9606	9606	Low Throughput	-	-	Figure 2|likely ubiquitin conjugate	-	BIOGRID	P0CG48	-	NP_066289	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1051413	54165	9212	119920	114646	-	-	DCUN1D1	AURKB	DCNL1|DCUN1L1|RP42|SCCRO|SCRO|Tes3	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Reconstituted Complex	physical	Huang G (2014)	PUBMED:25411243	9606	9606	Low Throughput	-	-	Figure 2|SCCRO interacts with ubiquitinated Aurora B	-	BIOGRID	Q96GG9	C9JVE2	NP_065691|NP_001295030	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1057582	9820	9212	115159	114646	-	-	CUL7	AURKB	3M1|KIAA0076|dJ20C7.5	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q14999	-	NP_001361802|NP_001361803|NP_001161842|NP_001361801|NP_055595	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1058792	83987	9212	123838	114646	-	-	CCDC8	AURKB	3M3|PPP1R20|p90	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Hanson D (2014)	PUBMED:24711643	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q9H0W5	G8IFA7	NP_114429	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1067331	55143	9212	120446	114646	-	-	CDCA8	AURKB	BOR|BOREALIN|DasraB|MESRGP	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Klein UR (2009)	PUBMED:18946085	9606	9606	Low Throughput	-	-	Figure 3|Figure 5	-	BIOGRID	Q53HL2	-	NP_001243804|NP_060571	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1067539	7329	9212	113177	114646	LA16c-358B7.1	-	UBE2I	AURKB	C358B7.1|P18|UBC9	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Biochemical Activity	physical	Ban R (2011)	PUBMED:21554500	9606	9606	Low Throughput	-	Sumoylation	-	-	BIOGRID	P63279	B0QYN7|A8K503	NP_003336|NP_919236|NP_919237|NP_919235	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198153	9212	2021	114646	108336	-	-	AURKB	ENDOG	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	-	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.768180135	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q14249	E5KNL5	NP_004426	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198154	9212	3320	114646	109552	-	-	AURKB	HSP90AA1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	EL52|HSP86|HSP89A|HSP90A|HSP90N|HSPC1|HSPCA|HSPCAL1|HSPCAL4|HSPN|Hsp89|Hsp90|LAP-2|LAP2	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.894147472	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P07900	Q86SX1|K9JA46	NP_005339|NP_001017963	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198155	9212	3326	114646	109558	-	RP1-302G2.1	AURKB	HSP90AB1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	D6S182|HSP84|HSP90B|HSPC2|HSPCB	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.856075282	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P08238	A0A024RD80|Q6PK50|B4DGL0	NP_001258900|NP_001258901|NP_031381|NP_001258898|NP_001258899|NP_001358167	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198156	9212	730211	114646	610599	-	-	AURKB	HSP90AA5P	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HSP90Ae	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.995584833	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198157	9212	3323	114646	109555	-	-	AURKB	HSP90AA4P	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	HSP90Ad|HSPCAL2	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.999742027	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198158	9212	11140	114646	116312	-	-	AURKB	CDC37	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	P50CDC37	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.932148916	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q16543	A0A024R7B7	NP_008996	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198159	9212	389677	114646	133227	-	-	AURKB	RBM12B	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	MGC:33837	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.989857376	-	Interaction also contained in second paper after re-analysis of the data, Architecture of the human interactome defines protein communities and disease networks, PUBMED:28514442|Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	Q8IXT5	-	NP_976324|NP_001364892|NP_001364893|NP_001364890|NP_001364891|NP_001364889	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1198160	9212	7272	114646	113123	-	RP3-357D13.2	AURKB	TTK	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	CT96|ESK|MPH1|MPS1|MPS1L1|PYT	Affinity Capture-MS	physical	Huttlin EL (2015)	PUBMED:26186194	9606	9606	High Throughput	0.765501299	-	Quantitative scores are a modified CompPASS score derived from Sowa et al., Cell, 2009 (PMID 19615732). The cut-off threshold is > 0.75.	-	BIOGRID	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	P33981	-	NP_003309|NP_001160163	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1427418	8339	9212	113935	114646	-	-	HIST1H2BG	AURKB	H2B.1A|H2B/a|H2BFA|dJ221C16.8	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Proximity Label-MS	physical	Lambert JP (2015)	PUBMED:25281560	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	P62807	B2R4S9	NP_003509	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1428949	8924	9212	114438	114646	-	-	HERC2	AURKB	D15F37S1|MRT38|SHEP1|jdf2|p528	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-Western	physical	Galligan JT (2015)	PUBMED:25476789	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95714	A8KAQ8	NP_004658	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1430151	8481	9212	114055	114646	-	-	OFD1	AURKB	71-7A|CXorf5|JBTS10|RP23|SGBS2	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	O75665	A6NF31|E9KL37|A8K2T9	NP_003602|NP_001317139|NP_001317138	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1432656	11064	9212	116248	114646	RP11-165P4.1	-	CNTRL	AURKB	CEP1|CEP110|FAN|bA165P4.1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q7Z7A1	-	NP_001317691|NP_008949	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1433459	1639	9212	108007	114646	-	-	DCTN1	AURKB	DAP-150|DP-150|P135	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Proximity Label-MS	physical	Gupta GD (2015)	PUBMED:26638075	9606	9606	High Throughput	-	-	BioID	-	BIOGRID	Q14203	Q6MZZ3	NP_075408|NP_004073|NP_001177766|NP_001177765|NP_001128513|NP_001128512|NP_001365921|NP_001365920	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
1440104	7514	9212	113348	114646	-	-	XPO1	AURKB	CRM1|emb|exp1	AIK2|AIM-1|AIM1|ARK2|AurB|IPL1|PPP1R48|STK12|STK5|aurkb-sv1|aurkb-sv2	Affinity Capture-MS	physical	Kirli K (2015)	PUBMED:26673895	9606	9606	High Throughput	-	-	Intreaction in the presence of RanGTP|Low Abundant Cargo	-	BIOGRID	O14980	B3KWD0	NP_003391	Q96GD4	-	NP_001300879|NP_001243763|NP_004208|NP_001300883|NP_001300882|NP_001300881|NP_001300880|NP_001300884|NP_001271455	-	-	-	-	-	-	Homo sapiens	Homo sapiens
